,Unnamed: 0,Unnamed: 0.1,gene_ID,type,gene_symbol,start,stop,description,pos,pathway,"L: L, Mono","D: L, S in maj 1","FL: L, Eco Eq 1","Q: L, Glu exp","WL: L, S in maj 2","Y: L, Eco Eq 2","T: R, Glu Exp","H: L, Ac exp","FS: S, Eco Eq 1"
3432,3432,3652,ECB_03477,cds,waaF,3734473,3735519,ADP-heptose,3734996.0,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",,,,,,,,,
3433,3433,3653,ECB_03478,cds,waaC,3735523,3736503,ADP-heptose,3736013.0,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",,,,,,,,,
3434,3434,3654,ECB_03479,cds,waaL,3736573,3737826,"Lipid A-core, surface polymer ligase",3737199.5,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",0.0004333750535855536,0.0022649845630213824,0.0002574785589140677,0.0029511514091817032,-0.003202966990526041,0.0007001677450013847,-0.0016423377727335633,-0.00027137892059751604,-0.002771625937792688
3435,3435,3655,ECB_03480,cds,waaV,3737872,3738855,"putative beta1,3-glucosyltransferase",3738363.5,{'ebr00540': 'Lipopolysaccharide biosynthesis'},-0.0029143515858369123,-0.002821018572135129,0.00042330612817846207,0.0017311695342771898,-0.0034004554854343066,-0.004513298955058025,-0.000706497636964118,-0.0007048834674712042,-5.38507862276306e-05
3436,3436,3656,ECB_03481,cds,waaW,3738940,3739965,UDP-galactose,3739452.5,{'ebr00540': 'Lipopolysaccharide biosynthesis'},-0.0005845837483472649,0.0065669711054108255,0.0011180144561659551,0.0012803678570882414,-0.002210030003159805,0.0008445706006800416,-0.000904209279542253,0.0024536305546452785,-0.0003695947986875937
3437,3437,3657,ECB_03482,cds,waaY,3739991,3740539,"WaaY protein, involved in phospohrylation of core oligosaccharide heptose",3740265.0,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",-0.008905484158687424,-0.014068916166161424,-0.005939284131220857,-0.006028620131424505,-0.003413234231254056,0.002325505786296401,-0.058197995964467564,-0.039643513666151715,-0.021400902775486445
3438,3438,3658,ECB_03484,cds,insB-24,3741213,3741716,IS1 protein InsB,3741464.5,,,,,,,,,,
3439,3439,3659,ECB_03485,cds,insA-24,3741635,3741910,IS1 protein InsA,3741772.5,,,,,,,,,,
3440,3440,3660,ECB_03486,cds,waaO,3742481,3743497,UDP-glucose,3742989.0,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",-0.02386368469163117,-0.04714936169735779,-0.02163782961772348,-0.05836675351207785,-0.020784938816778363,-0.008324506293158316,-0.17014101121660125,-0.07122722031421512,-0.030624470562430513
3441,3441,3661,ECB_03487,cds,waaP,3743513,3744319,kinase that phosphorylates core heptose of lipopolysaccharide,3743916.0,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",,,,,,,,,
3442,3442,3662,ECB_03488,cds,waaG,3744303,3745427,glucosyltransferase I,3744865.0,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",,,,,,,,,
3443,3443,3663,ECB_03489,cds,waaQ,3745424,3746482,lipopolysaccharide core biosynthesis protein,3745953.0,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",,,,,,,,,-0.0890608780225366
3444,3444,3664,ECB_03490,cds,waaA,3746895,3748172,3-deoxy-D-manno-octulosonic-acid transferase,3747533.5,"{'ebr00540': 'Lipopolysaccharide biosynthesis', 'ebr01100': 'Metabolic pathways'}",,,,,,,,,
3445,3445,3665,ECB_03491,cds,coaD,3748180,3748659,phosphopantetheine adenylyltransferase,3748419.5,"{'ebr00770': 'Pantothenate and CoA biosynthesis', 'ebr01100': 'Metabolic pathways', 'ebr01240': 'Biosynthesis of cofactors'}",,,,,,,,,
3446,3446,3666,ECB_03492,cds,mutM,3748698,3749507,formamidopyrimidine-DNA glycosylase,3749102.5,{'ebr03410': 'Base excision repair'},0.0021286003711786816,,0.014016187747516206,,-0.04719052877192775,,-0.014025797782017973,-0.0010999802376176749,0.0029639863329130166
3447,3447,3667,ECB_03493,cds,rpmG,3749605,3749772,50S ribosomal protein L33,3749688.5,{'ebr03010': 'Ribosome'},,,,,,,,,
3448,3448,3668,ECB_03494,cds,rpmB,3749793,3750029,50S ribosomal protein L28,3749911.0,{'ebr03010': 'Ribosome'},,,,,,,,,
3449,3449,3669,ECB_03495,cds,radC,3750246,3750914,DNA repair protein RadC,3750580.0,,-0.003497337395770152,-0.011924839491409371,-0.0005818858521514656,0.00661677121080817,0.003447992266247951,0.0023474707550724225,-0.0057978967796309755,0.004217591286165334,-0.0020400879988083124
3450,3450,3670,ECB_03496,cds,dfp,3751086,3752306,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase,3751696.0,"{'ebr00770': 'Pantothenate and CoA biosynthesis', 'ebr01100': 'Metabolic pathways', 'ebr01240': 'Biosynthesis of cofactors'}",,,,,,,,,
3451,3451,3671,ECB_03497,cds,dut,3752287,3752742,deoxyuridine 5'-triphosphate nucleotidohydrolase,3752514.5,"{'ebr00240': 'Pyrimidine metabolism', 'ebr01100': 'Metabolic pathways', 'ebr01232': 'Nucleotide metabolism'}",,,,,,,,,
3452,3452,3672,ECB_03498,cds,slmA,3752849,3753445,nucleoid occlusion protein,3753147.0,,-0.0379923315826762,,,,,,-0.07236317983625154,,0.0007925509899224431
3453,3453,3673,ECB_03499,cds,pyrE,3753482,3754123,orotate phosphoribosyltransferase,3753802.5,"{'ebr00240': 'Pyrimidine metabolism', 'ebr01100': 'Metabolic pathways', 'ebr01240': 'Biosynthesis of cofactors'}",,,,,,,,,
3454,3454,3674,ECB_03500,cds,rph,3754189,3754905,ribonuclease PH,3754547.0,,,,,,,,-0.14136470316800465,,
3455,3455,3675,ECB_03501,cds,yicC,3755032,3755895,hypothetical protein,3755463.5,,-0.010289347436236966,,-0.00712337948687249,-0.008175672369544838,0.001873951059306507,,-0.11628514751705585,0.010640890730366,-0.008793586020021633
3456,3456,3676,ECB_03502,cds,dinD,3756104,3756940,DNA-damage-inducible protein,3756522.0,,-9.687176975450467e-05,-0.003740410197032582,0.00023872817210326332,-0.0049395513020691435,-0.009064873851912807,-0.004704264247005607,-0.013918634574984622,-0.0003656029767664019,-0.0033823610575909094
3457,3457,3677,ECB_03503,cds,yicG,3757231,3757848,conserved inner membrane protein,3757539.5,,-0.013605827375625537,-0.007970020087689695,-0.004108095791526244,0.012834843686215493,-0.0008206055792869861,-0.005052639371779868,-0.010338021266862021,-0.00023825558685744352,0.008009093378601308
3458,3458,3678,ECB_03504,cds,yicF,3757845,3759527,NAD-dependent DNA ligase LigB,3758686.0,"{'ebr03030': 'DNA replication', 'ebr03410': 'Base excision repair', 'ebr03420': 'Nucleotide excision repair', 'ebr03430': 'Mismatch repair'}",-0.008126763068872245,-0.007349159332055417,0.006413696814992291,0.000385643314086168,-0.010965858143513115,-0.011760552746295477,-0.018851578001702875,0.0017239584076786361,0.0010828504138282451
3459,3459,3679,ECB_03505,cds,gmk,3759785,3760408,guanylate kinase,3760096.5,"{'ebr00230': 'Purine metabolism', 'ebr01100': 'Metabolic pathways', 'ebr01232': 'Nucleotide metabolism'}",,,,,,,,,
3460,3460,3680,ECB_03506,cds,rpoZ,3760463,3760738,DNA-directed RNA polymerase subunit omega,3760600.5,{'ebr03020': 'RNA polymerase'},,,,,,,,,
3461,3461,3681,ECB_03507,cds,spoT,3760757,3762865,"bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase",3761811.0,"{'ebr00230': 'Purine metabolism', 'ebr01100': 'Metabolic pathways'}",-0.04844046246143795,,-0.05418493601411869,-0.011782111614673131,,,0.0065525004488381075,,-0.028646560131813045
3462,3462,3682,ECB_03508,cds,trmH,3762872,3763561,tRNA (Guanosine-2'-O-)-methyltransferase,3763216.5,,,,,,,,-0.03325152615582407,,-0.013185139442454561
3463,3463,3683,ECB_03509,cds,recG,3763567,3765648,ATP-dependent DNA helicase,3764607.5,{'ebr03440': 'Homologous recombination'},,,,,,,,,
3464,3464,3685,ECB_03511,cds,gltS,3766502,3767707,glutamate transporter,3767104.5,,,,,,,,-0.03223806414994834,,
3465,3465,3686,ECB_03512,cds,yicE,3767987,3769378,predicted transporter,3768682.5,,-0.00015933609735336693,-0.002384807088606291,0.002994223393094573,-0.003110317544590979,-0.005327293790243234,-0.003401843231076925,-0.022664325674335756,0.0034489770361254596,-0.005331575340508266
3466,3466,3687,ECB_03513,cds,yicH,3769499,3771208,hypothetical protein,3770353.5,,-0.0130359661223424,0.00782261178399414,-0.002107952124966572,-0.015506568582823909,-0.00046112772889249316,-0.00036626030875889934,-0.010409469135709972,-0.003057298961485965,-0.005681553306969489
3467,3467,3688,ECB_03514,cds,yicI,3771261,3773579,predicted alpha-glucosidase,3772420.0,,-0.002819474839101654,0.0017568358638776554,0.0058553194709887076,-0.0073430876731916065,-0.0021711747411765348,-0.012180756641388887,-0.018814152816897634,-0.0003067223885142005,-0.0035111609568681695
3468,3468,3689,ECB_03515,cds,yicJ,3773589,3774971,predicted transporter,3774280.0,,0.0024924221605885626,-0.0028655290678885397,-0.000884703745393471,0.009079024838847472,-0.0036070319693610633,-0.007235290105450393,0.003821819387059856,0.0027874931232660543,9.789005264798616e-05
3469,3469,3690,ECB_t00063,ncrna,selC,3775264,3775354,,3775309.0,{'ebr00970': 'Aminoacyl-tRNA biosynthesis'},,,,,,,,,
3470,3470,3691,EBG00001040626,ncrna,tRNA-Sec,3775264,3775354,,3775309.0,,,,,,,,,,
3471,3471,3692,EBG00001040586,ncrna,tRNA,3775265,3775354,,3775309.5,,,,,,,,,,
3472,3472,3702,EBG00001040553,ncrna,isrC,3786113,3786235,,3786174.0,,,,,,,,,,
3473,3473,3711,ECB_03535,cds,ykgN,3792771,3793127,predicted IS protein,3792949.0,,0.0013985014173987734,-0.004084988618606478,-0.005415374736105429,-0.001004755216564434,-0.006858897539701376,-0.011066225500777368,-0.01376963264914557,-0.0036819177576644727,-0.0036798601038685406
3474,3474,3712,ECB_03536,cds,insI,3793084,3794208,IS30 transposase,3793646.0,,-0.00627788719816748,0.0038356807926959962,0.003106511452977351,-0.0002356352657978425,-0.008728226284498541,0.0005409232537966491,-0.004206414755733657,-0.00016105352294770812,-0.00027577219613086055
3475,3475,3718,ECB_03542,cds,yicK,3796885,3798069,predicted sugar efflux system,3797477.0,,-0.0027199005606124427,0.0038602526915327406,-0.0008681035932491878,0.0006339918746740766,-0.005319409681210025,-0.003106125259076374,-0.005592935762307456,-0.0014149845237745474,-0.003519276475328891
3476,3476,3719,ECB_03543,cds,yicL,3798180,3799103,predicted inner membrane protein,3798641.5,,0.003940508700253149,0.007949598929742913,0.005852842568195302,0.003849372300580849,0.005360395020581636,0.003806371074051297,0.008020933579073138,0.00010072947480594057,0.003145758877430321
3477,3477,3720,ECB_03544,cds,nlpA,3799107,3799925,cytoplasmic membrane lipoprotein-28,3799516.0,{'ebr02010': 'ABC transporters'},0.00121170848058575,0.0012630747086655742,0.0008494579004944691,-0.0011405378435909413,5.8239937188644496e-05,-0.003149872911888805,-0.0032353538709546264,-0.0009858439467847668,-0.0006424094132832334
3478,3478,3722,ECB_03546,cds,yicM,3800481,3801836,predicted transporter,3801158.5,,-0.004688583531872889,0.0047994781972306964,0.00908036054599625,0.007127237281864434,-0.00882531670246111,-0.0028540785996466487,-0.004154781143841542,0.0012057898577082433,-0.002330696443316881
3479,3479,3723,ECB_03547,cds,yicN,3801882,3802334,hypothetical protein,3802108.0,,-0.0071559466885498,,,0.011213944660224262,-0.014512521941306884,0.003967316015366929,-0.05090641205414817,0.003938841237457807,0.0004067778079785348
3480,3480,3724,ECB_03548,cds,yicO,3802387,3803721,predicted xanthine/uracil permase,3803054.0,,-0.0036768830342718923,0.0037463122932552407,-0.003604212767065774,0.0016931006385702465,-0.008062847229729905,-0.005052525995517274,-0.0075031388299197895,-0.0009908806864720372,-0.0028431849608138294
3481,3481,3725,ECB_03549,cds,ade,3803896,3805662,cryptic adenine deaminase,3804779.0,"{'ebr00230': 'Purine metabolism', 'ebr01100': 'Metabolic pathways', 'ebr01232': 'Nucleotide metabolism'}",-0.0047104987931112785,0.009387854199719959,0.004198849427496813,0.00365935568541525,-0.004355279934129773,3.3123709545295885e-05,-0.007220141926265427,0.0013066056672894916,-0.003985509989203843
3482,3482,3726,ECB_03550,cds,uhpT,3805708,3807099,sugar phosphate antiporter,3806403.5,{'ebr02020': 'Two-component system'},3.0588065034792404e-05,0.01926710888366568,-0.00030310813574762366,-0.0010505625352099132,0.003818013283645974,,-0.016961924415925627,0.004778364600611805,-0.0059246020042521405
3483,3483,3727,ECB_03551,cds,uhpC,3807237,3808556,membrane protein regulates uhpT expression,3807896.5,{'ebr02020': 'Two-component system'},0.006046835681454474,-0.012534673347471449,-0.0049573892856920685,-0.0025927039466062925,-0.0044665428921892335,2.338495216420697e-05,-0.007046060896724322,0.0029545904849064553,-0.005922926079963364
3484,3484,3728,ECB_03552,cds,uhpB,3808566,3810068,sensory histidine kinase in two-component regulatory sytem with UhpA,3809317.0,{'ebr02020': 'Two-component system'},-0.002942137041967417,-0.005394816247032657,-0.006301846902547715,-0.0006172473166423794,-0.000612052276592862,0.008389880096854778,-0.003433361257187687,-0.0012044600412245284,0.0018641328769830288
3485,3485,3729,ECB_03553,cds,uhpA,3810068,3810658,DNA-binding response regulator in two-component regulatory system wtih UhpB,3810363.0,{'ebr02020': 'Two-component system'},-0.009028365358776812,,-0.0012513201653021845,0.012331900920753813,,0.004961808877975952,-0.0019757056382608824,-0.008350172243118672,-0.01387153691903245
3486,3486,3730,ECB_03554,cds,ilvN,3810733,3811023,acetolactate synthase small subunit,3810878.0,"{'ebr00290': 'Valine, leucine and isoleucine biosynthesis', 'ebr00650': 'Butanoate metabolism', 'ebr00660': 'C5-Branched dibasic acid metabolism', 'ebr00770': 'Pantothenate and CoA biosynthesis', 'ebr01100': 'Metabolic pathways', 'ebr01110': 'Biosynthesis of secondary metabolites', 'ebr01210': '2-Oxocarboxylic acid metabolism', 'ebr01230': 'Biosynthesis of amino acids'}",,,,,,,0.007161288769278736,,
3487,3487,3731,ECB_03555,cds,ilvB,3811027,3812715,acetolactate synthase large subunit,3811871.0,"{'ebr00290': 'Valine, leucine and isoleucine biosynthesis', 'ebr00650': 'Butanoate metabolism', 'ebr00660': 'C5-Branched dibasic acid metabolism', 'ebr00770': 'Pantothenate and CoA biosynthesis', 'ebr01100': 'Metabolic pathways', 'ebr01110': 'Biosynthesis of secondary metabolites', 'ebr01210': '2-Oxocarboxylic acid metabolism', 'ebr01230': 'Biosynthesis of amino acids'}",-0.02607538951548217,0.01669148615074566,-0.03133252496712407,0.005876271701103918,-0.0012819647611631145,-0.024690582405284302,-0.009599679944226162,,-0.04338404754948656
3488,3488,3732,ECB_03556,cds,ivbL,3812821,3812919,ilvB operon leader peptide,3812870.0,,,,,,,,,,
3489,3489,3733,EBG00001040618,ncrna,istR,3813049,3813178,,3813113.5,,,,,,,,,,
3490,3490,3734,ECB_03557,cds,emrD,3813853,3815037,multidrug efflux system protein,3814445.0,,-0.008966592322521661,,-0.003127406057208065,-0.013980718092187216,0.004168886719038907,0.006499191727486193,-0.02680928025618537,0.00524267730938005,-0.0035103222139310146
3491,3491,3735,ECB_03558,cds,yidF,3815045,3815542,predicted DNA-binding transcriptional regulator,3815293.5,,-0.0017125599664348384,,-0.00020133915563034396,-0.0070213524851183255,-0.0121075087971439,-0.008217947245572756,-0.009640726092874238,0.004293064207050505,-0.0021979006218622874
3492,3492,3736,ECB_03559,cds,yidG,3815539,3815901,predicted inner membrane protein,3815720.0,,-0.01063040421981248,,-0.007618868458658297,,-0.02606253033339568,,,-0.035465120715784434,-0.07014714429930814
3493,3493,3737,ECB_03560,cds,yidH,3815891,3816238,conserved inner membrane protein,3816064.5,,-0.00786914227531019,,,,-0.02487108276652932,,,,-0.07270763171142108
3494,3494,3738,ECB_03561,cds,yidI,3816347,3816796,predicted inner membrane protein,3816571.5,,-0.02094145968549357,,,0.00831459743271428,,,0.0812683715014963,0.0009932690467802396,0.014726207331880835
3495,3495,3739,ECB_03562,cds,yidJ,3816843,3818336,predicted sulfatase/phosphatase,3817589.5,,-0.004957670274088965,0.009346119218339976,-0.01026588572176216,-0.007751393926240817,-0.017753626923690417,-0.00010395766223894656,-0.004680030332194337,-0.0008284033479626775,0.006239729775160636
3496,3496,3740,ECB_03563,cds,yidK,3818333,3820048,predicted transporter,3819190.5,,-0.006296688147120457,0.005429810658325817,-0.0027950901339618447,0.004852285193197719,-0.003724439626267776,-0.015989418166468913,-0.003269042507061509,-0.0005308499833620722,-0.0006200704270832724
3497,3497,3741,ECB_03564,cds,yidL,3820185,3821108,predicted DNA-binding transcriptional regulator,3820646.5,,-0.00022774896408568471,0.006860031229880389,0.0015999741587764485,0.003061960483608833,-0.0050833748977664114,0.006454015551040572,-0.005506794007965801,0.0008927952304795102,-0.002232573566638939
3498,3498,3742,ECB_03565,cds,glvG,3821105,3822427,predicted 6-phospho-beta-glucosidase,3821766.0,"{'ebr00500': 'Starch and sucrose metabolism', 'ebr01100': 'Metabolic pathways'}",-0.0052630448352051174,,-0.0018100218388404587,-0.005768936051955304,-0.007577429485351427,-7.891266671073242e-05,0.00360639073542331,-0.001833779478282846,-0.014381473689736112
3499,3499,3743,ECB_03566,cds,glvBC,3822427,3824043,arbutin specific enzyme IIBC component of PTS,3823235.0,"{'ebr00500': 'Starch and sucrose metabolism', 'ebr02060': 'Phosphotransferase system (PTS)'}",0.0027770518167819585,0.0067491721960788046,0.00020359026122775868,-0.0017244995082752995,-0.005322756035347048,0.006722168664861558,-0.011229177131785294,0.0023709880652055715,0.000821526588553313
3500,3500,3744,ECB_03568,cds,yidE,3824973,3826634,hypothetical protein,3825803.5,,-0.0053830016444540545,0.00450861734240102,0.0029184193241074204,-0.003872772969209113,-0.003719662313438964,-0.00213959976072522,-0.018424358148547162,-0.0004181707200120689,-0.004039996648440089
3501,3501,3745,ECB_03569,cds,ibpB,3826830,3827231,heat shock chaperone,3827030.5,,-0.013939527178071823,,-0.009509592655648687,0.0032991768522493826,-0.0035169769220781237,0.02491617166963224,-0.004944709906220138,0.0016429650776231218,-0.007274440689084444
3502,3502,3746,ECB_03570,cds,ibpA,3827370,3827783,heat shock chaperone,3827576.5,,,,,,,,0.060855031072732935,,0.0006261209536327285
3503,3503,3747,ECB_03571,cds,yidQ,3828089,3828421,conserved outer membrane protein,3828255.0,,,,,,,,-0.06961364286893316,,-0.02224869260306112
3504,3504,3748,ECB_03572,cds,yidR,3828423,3829637,hypothetical protein,3829030.0,,0.00047426714531157235,0.018332307101511645,0.0049711857811639976,0.009117089272633468,0.005437025311181067,0.0026130512164008845,-0.0072348962850110705,-0.008902910191127215,-0.0014816099169716076
